POST	86.00	105.17	125.00	USD
POR	48.00	53.68	62.00	USD
PNW	87.00	105.85	129.00	USD
PNR	60.00	76.31	94.00	USD
PNFP	110.00	119.25	131.00	USD
PNC	251.00	277.73	305.00	USD
PMT	10.00	11.29	15.00	USD
PM	175.00	203.80	225.00	USD
PLX	10.00	11.00	12.00	USD
PLOW	50.00	54.00	57.00	USD
PLNT	49.20	67.54	106.00	USD
PLGO	21.50	25.39	29.00	USD
PLD	140.00	158.31	170.00	USD
PL	25.00	40.10	53.00	USD
PKX	68.04	68.04	68.04	USD
PKG	167.00	260.50	312.00	USD
PKE	42.00	42.50	43.00	USD
PK	11.00	15.31	20.00	USD
PJT	171.00	187.80	203.00	USD
PIPR	81.00	87.12	93.00	USD
PINS	22.00	28.99	42.36	USD
PINE	19.50	21.73	23.00	USD
PII	46.00	72.73	85.00	USD
PHR	9.00	13.94	20.00	USD
PHM	100.00	141.86	166.00	USD
PHIN	80.00	94.00	105.00	USD
PHI	26.42	26.42	26.42	USD
PHG	26.75	32.21	41.00	USD
PH	680.00	1160.95	1358.00	USD
PGR	198.00	232.00	309.00	USD
PG	143.00	160.61	186.00	USD
PFSI	78.00	90.57	100.00	USD
PFS	26.00	27.92	30.00	USD
PFGC	72.00	123.62	144.00	USD
PFE	25.00	28.61	35.75	USD
PEN	323.00	361.83	374.00	USD
PEG	73.00	85.47	96.00	USD
PEB	13.00	19.02	22.00	USD
PDM	10.00	10.50	11.00	USD
PD	8.00	10.64	13.50	USD
PCRX	23.00	30.00	38.00	USD
PCOR	55.00	68.55	88.00	USD
PCG	19.00	22.72	28.00	USD
PBR.A	18.60	21.57	23.00	USD
PBR	17.40	22.03	27.00	USD
PBI	17.30	19.56	22.00	USD
PBH	55.00	67.80	75.00	USD
PBF	38.00	67.62	84.00	USD
PBA	47.48	47.48	47.48	USD
PB	68.00	81.38	90.00	USD
PAYC	160.00	211.56	270.00	USD
PAY.US	36.00	39.33	45.00	USD
PATH	10.98	13.44	17.00	USD
PARR	65.00	83.00	95.00	USD
PAR	18.00	25.31	33.00	USD
PANW	201.00	364.01	475.00	USD
PAM	100.00	120.77	160.00	USD
PAGS	7.67	11.57	13.90	USD
