HAYW	15.00	17.93	19.50	USD
HBM	29.00	32.60	37.61	USD
HCA	380.00	451.48	579.00	USD
HCC	90.00	105.17	125.00	USD
HCI	225.00	241.67	265.00	USD
HD	310.00	377.50	425.00	USD
HDB	30.80	33.95	36.00	USD
HE	11.75	11.92	12.00	USD
HEI	294.00	395.00	472.00	USD
HEI.A	320.00	320.00	320.00	USD
HESM	33.00	37.50	40.00	USD
HG	32.00	38.57	42.00	USD
HGTY	13.00	14.50	16.00	USD
HGV	46.00	55.64	74.00	USD
HHH	79.00	89.67	100.00	USD
HIG	135.00	149.85	164.00	USD
HII	304.00	368.42	439.00	USD
HIMS	23.00	31.23	42.00	USD
HIPO	35.00	41.12	45.00	USD
HIW	26.00	31.44	35.00	USD
HL	17.00	23.38	32.00	USD
HLF	9.00	17.00	25.00	USD
HLI	145.00	153.50	177.00	USD
HLIO	88.00	94.67	110.00	USD
HLLY	3.50	4.58	7.00	USD
HLN	10.00	11.99	13.77	USD
HLT	270.00	352.85	394.00	USD
HLX	9.00	12.25	14.00	USD
HMC	32.00	32.90	33.80	USD
HMN	54.00	56.50	59.00	USD
HMY	16.68	20.73	23.50	USD
HNGE	85.00	106.47	140.00	USD
HNI	65.00	69.75	73.00	USD
HOG	17.00	27.64	33.00	USD
HOMB	31.00	33.14	36.00	USD
HOV	74.00	74.00	74.00	USD
HP	30.00	43.20	50.00	USD
HPE	28.00	65.35	80.00	USD
HPP	9.00	17.00	26.00	USD
HPQ	19.00	29.19	72.00	USD
HR	18.00	21.58	24.00	USD
HRB	33.00	50.67	60.00	USD
HRI	115.00	186.58	240.00	USD
HRL	23.00	26.12	30.00	USD
HRTG	36.00	39.00	42.00	USD
HSBC	101.00	106.08	115.24	USD
HSY	170.00	205.52	250.00	USD
HTB	52.50	55.25	58.50	USD
HTGC	15.50	19.17	25.00	USD
HTH	42.00	42.00	42.00	USD
HTT				USD
HTZ	1.00	2.30	3.50	USD
HUBB	502.00	564.82	630.00	USD
HUBS	190.00	240.69	320.00	USD
HUM	280.00	418.61	513.00	USD
HUN	10.00	11.45	16.00	USD
HUYA.US	2.82	3.64	4.62	USD
HVT	30.00	33.00	36.00	USD
HWM	256.56	337.13	375.00	USD
HXL	90.00	109.92	126.00	USD
HY	45.00	50.00	55.00	USD
HYLN	5.00	8.00	10.00	USD
HZO	35.00	47.00	53.00	USD
IAG.US	20.00	23.67	34.00	USD
IBM	174.00	244.91	350.00	USD
IBN	35.30	35.83	36.00	USD
IBP	200.00	244.82	297.00	USD
IBTA	22.00	36.14	45.00	USD
ICE	163.00	185.36	232.00	USD
ICL	5.50	5.81	6.00	USD
IDA	144.00	158.22	171.00	USD
IDR.US	45.00	45.00	45.00	USD
IDT	75.00	75.00	75.00	USD
IE	18.00	21.42	28.50	USD
IEX	215.00	254.50	280.00	USD
IFF	76.00	95.66	105.00	USD
IFS	62.21	67.73	74.42	USD
IGMS CVR				USD
IHG	108.00	146.83	188.00	USD
IHS	7.50	8.25	8.50	USD
IIIN	39.00	39.00	39.00	USD
IIPR	51.00	64.50	90.00	USD
IMAX	42.00	52.73	61.00	USD
IMO	109.35	109.35	109.35	USD
INFQ	19.00	21.00	22.00	USD
INFY	9.00	11.85	14.10	USD
INGM	30.00	33.17	37.00	USD
INGR	108.00	121.50	150.00	USD
INN	5.25	6.69	8.00	USD
INSP	40.00	60.40	85.00	USD
INSW	88.00	100.00	120.00	USD
INTT	15.00	19.33	22.00	USD
INVH	29.00	33.57	41.00	USD
INVX	27.00	33.40	36.00	USD
IONQ	44.78	67.68	100.00	USD
IOT	38.00	45.66	57.60	USD
IP.US	39.00	48.00	61.00	USD
IPI	29.00	36.50	44.00	USD
IQV	240.00	275.17	300.00	USD
IR	82.00	96.25	109.00	USD
IRM	140.00	146.10	155.00	USD
IRS	20.00	21.33	23.00	USD
IRT	18.00	19.50	22.00	USD
IT	150.00	185.15	229.00	USD
ITGR	101.00	121.80	127.00	USD
ITT	175.00	256.15	285.00	USD
ITUB	6.10	8.84	10.00	USD
ITW	249.00	301.86	350.00	USD
IVR	7.25	8.17	9.50	USD
IVT	35.00	37.43	41.00	USD
IVZ.US	29.00	33.38	39.00	USD
IX	41.38	41.38	41.38	USD
J	144.00	162.53	181.00	USD
JBGS	13.00	13.00	13.00	USD
JBI	5.50	7.62	9.00	USD
JBL	365.00	441.44	482.00	USD
JBS	14.96	18.10	20.67	USD
JBTM	118.00	172.64	210.00	USD
JCI	129.00	163.11	190.00	USD
JEF	46.00	61.50	83.00	USD
JELD	1.80	1.93	2.00	USD
JHX	31.50	35.43	40.00	USD
JILL	14.00	16.50	18.00	USD
JKS	11.00	22.73	32.61	USD
JLL	315.00	425.30	500.00	USD
JMIA	7.83	12.42	18.09	USD
JMKE	25.00	28.36	40.00	USD
JNJ	190.00	272.50	305.00	USD
JOBY	6.00	10.68	18.00	USD
JOE				USD
JPM	305.00	374.57	420.00	USD
JXN	130.00	146.00	170.00	USD
KAI	335.00	361.67	380.00	USD
KB	180.09	180.09	180.09	USD
KBH	43.00	58.67	77.00	USD
KBR	35.00	45.71	60.00	USD
KD	13.00	14.20	16.00	USD
KDK	8.50	11.07	13.00	USD
KEN				USD
KEP	15.00	15.00	15.00	USD
KEX	158.00	166.17	175.00	USD
KEY	22.00	26.02	43.00	USD
KEYS	350.00	415.08	452.00	USD
KFRC	59.00	60.67	63.00	USD
KFY	75.00	86.00	100.00	USD
KGC	9.30	35.93	54.00	USD
KGS.US	69.00	83.13	93.00	USD
KIM	24.00	27.01	31.00	USD
KKR	105.00	127.98	166.00	USD
KLAR	14.00	20.28	38.30	USD
KLC	2.50	4.13	6.00	USD
KMI	31.00	35.81	43.00	USD
KMPR	24.00	36.33	43.00	USD
KMT	27.00	33.00	38.00	USD
KMX	33.00	54.85	96.00	USD
KN	40.00	43.75	48.00	USD
KNF	73.00	93.44	118.00	USD
KNOP	14.00	14.50	15.00	USD
KNTK	48.00	56.50	70.00	USD
KNX	57.00	88.63	100.00	USD
KO	75.00	94.70	104.00	USD
KODK.US				USD
KOF	106.00	121.05	134.00	USD
KOP	54.00	57.00	62.00	USD
KOS	1.50	2.92	4.70	USD
KR	58.00	70.45	86.00	USD
KRC	31.00	40.07	51.00	USD
KREF	7.00	7.75	9.50	USD
KRG	28.00	31.00	34.00	USD
KRMN	37.00	87.10	135.00	USD
KRO	8.00	8.50	9.00	USD
KSS	9.00	18.69	41.00	USD
KT	20.00	21.94	26.00	USD
KTB	50.00	97.70	136.00	USD
KVUE	18.00	19.50	23.00	USD
KVYO	19.00	26.65	36.00	USD
KWR	180.00	192.57	200.00	USD
KWY				USD
L				USD
LAC	3.30	5.50	10.00	USD
LAD	340.00	447.31	525.00	USD
LADR	10.25	12.00	13.50	USD
LAR	8.50	11.69	19.80	USD
LAW	4.00	6.67	10.00	USD
LAZ	42.00	47.38	60.00	USD
LB	75.00	87.43	98.00	USD
LBRT	23.00	29.04	36.00	USD
LCII	114.00	129.40	175.00	USD
LCLN	25.00	27.64	30.00	USD
LCTX	3.00	5.50	9.00	USD
LDI	1.00	1.12	1.25	USD
LDOS	125.00	156.60	225.00	USD
LEA	130.00	150.50	179.00	USD
LEG	10.00	10.00	10.00	USD
LEN	67.00	86.23	120.00	USD
LEN.B				USD
LEU	180.00	253.25	340.00	USD
LEVI	25.00	28.27	34.00	USD
LH	293.00	341.50	385.00	USD
LHX	269.00	339.50	393.00	USD
LII	450.00	511.15	609.00	USD
LION	9.00	15.40	20.00	USD
LLFLQ				USD
LLY	850.00	1315.04	1600.00	USD
LMND	37.00	59.22	92.00	USD
LMT	503.00	632.95	756.00	USD
LNC	35.00	47.92	60.00	USD
LNG	255.00	308.90	340.00	USD
LNN	121.00	123.00	125.00	USD
LOAR	82.00	89.80	107.00	USD
LOMA	13.00	14.30	15.00	USD
LOW	191.00	254.36	290.00	USD
LPG	46.00	51.80	55.00	USD
LPL	3.45	4.30	5.16	USD
LPX	74.00	92.23	107.00	USD
LRN	93.00	109.00	125.00	USD
LSPD	10.00	10.77	12.00	USD
LTC.US	40.00	44.71	55.00	USD
LTH	48.00	55.43	64.00	USD
LTM	69.00	73.17	80.00	USD
LU	1.40	2.49	4.23	USD
LUCK	5.00	9.00	14.50	USD
LUMN	5.90	7.64	9.00	USD
LUV	35.00	51.31	67.00	USD
LUXE	7.73	9.33	11.93	USD
LVS	47.00	59.07	71.50	USD
LW	52.00	55.25	65.00	USD
LXFR	17.00	18.75	20.50	USD
LXP	56.00	60.00	65.00	USD
LXU	11.00	13.70	18.00	USD
LYB	56.00	68.35	88.00	USD
LYG	5.95	6.45	7.02	USD
LYNX				USD
LYV	145.00	201.96	222.00	USD
LZB	40.00	41.00	42.00	USD
LZM	7.00	8.63	10.88	USD
M.US	10.00	23.23	30.00	USD
MA	550.00	669.46	740.00	USD
MAA	121.00	143.84	160.00	USD
MAC	19.00	26.94	30.00	USD
MAGN	15.00	15.50	16.00	USD
MAIN	52.00	59.50	70.00	USD
MAIR	33.00	41.78	49.00	USD
MAN	47.00	57.33	72.00	USD
MANE	135.00	163.50	182.00	USD
MANU	21.18	23.50	25.83	USD
MAS	68.00	80.61	96.00	USD
MATV	21.00	21.00	21.00	USD
MATX	255.00	261.67	270.00	USD
MAX	11.00	15.43	19.00	USD
MBC	10.00	10.36	11.08	USD
MBI	7.00	7.00	7.00	USD
MC	60.00	72.00	86.00	USD
MCB	100.00	106.00	110.00	USD
MCD	250.00	315.39	407.00	USD
MCK	845.00	986.94	1080.00	USD
MCO	505.00	560.48	610.00	USD
MCS.US	29.00	32.25	34.00	USD
MCY	120.00	120.00	120.00	USD
MD	21.00	26.33	28.00	USD
MDT.US	78.00	98.84	121.00	USD
MDU	21.00	23.62	27.00	USD
MEC	34.00	36.80	40.00	USD
MED.US	12.00	12.00	12.00	USD
MEI	16.00	22.00	30.00	USD
MET.US	84.00	105.06	119.00	USD
META.24-7	580.00	754.77	1000.00	USD
MFA	10.00	14.00	31.00	USD
MFC	34.40	34.40	34.40	USD
MFG	8.90	10.48	12.06	USD
MG	22.00	23.00	24.00	USD
MGA	55.00	73.39	80.00	USD
MGM	43.00	50.63	60.00	USD
MGY	26.00	32.88	38.00	USD
MH	15.00	17.92	24.00	USD
MHK	115.00	135.79	155.00	USD
MHO	165.00	170.67	175.00	USD
MIAX	45.00	52.00	62.00	USD
MICC.US	16.20	18.65	20.20	USD
MIR.US	22.00	24.70	29.00	USD
MKC	52.00	60.62	75.00	USD
MKC/V				USD
MKL	1671.00	1956.33	2107.00	USD
MLI	80.00	80.00	80.00	USD
MLM	440.00	661.12	800.00	USD
MLR	52.00	58.00	64.00	USD
MMI	28.00	28.00	28.00	USD
MMM	120.00	185.57	219.00	USD
MMS	75.00	92.50	110.00	USD
MNSO	14.20	18.82	23.59	USD
MNTN	13.00	18.10	22.00	USD
MO	58.00	70.00	82.00	USD
MOD	280.00	310.29	355.00	USD
MOG.A	405.00	446.40	520.00	USD
MOH	147.00	209.12	266.00	USD
MOS	17.00	26.47	35.00	USD
MOV	45.00	47.50	50.00	USD
MP	58.00	75.38	100.00	USD
MPC	186.00	324.56	413.00	USD
MPLX.US	54.00	62.23	73.00	USD
MPT	4.25	5.11	7.00	USD
MPTI	88.00	89.00	90.00	USD
MRK	105.00	148.73	186.00	USD
MRP	35.00	37.60	40.00	USD
MRSH	182.00	207.10	238.00	USD
MRTX.CVR				USD
MS	184.00	236.62	262.00	USD
MSA	190.00	209.14	223.00	USD
MSCI	570.00	692.06	760.00	USD
MSDL	14.00	15.71	17.00	USD
MSFT.24-7	400.00	569.45	870.00	USD
MSGE	80.00	91.62	103.00	USD
MSGS	415.00	480.67	584.00	USD
MSI	476.00	526.82	550.00	USD
MSM	67.00	131.00	155.00	USD
MT.US	56.40	76.20	93.00	USD
MTB	224.00	257.25	300.00	USD
MTD	1200.00	1468.91	1600.00	USD
MTDR	56.00	68.79	92.00	USD
MTG	28.00	31.00	35.00	USD
MTH	72.00	82.38	93.00	USD
MTN	119.00	147.23	195.00	USD
MTRN	278.74	301.18	330.00	USD
MTUS	21.00	22.50	24.00	USD
MTW	12.00	14.00	16.00	USD
MTX	90.00	93.00	100.00	USD
MTZ	340.00	422.00	518.00	USD
MUFG	18.00	21.59	25.18	USD
MUR	32.00	39.93	52.00	USD
MUSA	550.00	622.70	710.00	USD
MUX	28.00	31.00	37.00	USD
MWA	25.00	31.00	35.00	USD
MX				USD
MXL	40.00	94.55	125.00	USD
MYE	37.00	37.00	37.00	USD
MYO	1.70	4.64	10.50	USD
NABL	3.65	4.68	8.00	USD
NAK	2.56	2.56	2.56	USD
NAT	5.00	6.50	8.00	USD
NATL	50.00	50.27	50.40	USD
NBHC	46.00	48.50	51.00	USD
NBR	80.00	106.62	130.00	USD
NCLH	15.00	20.68	32.00	USD
NE	35.00	48.00	59.00	USD
NEE	55.00	98.39	114.00	USD
NEM	67.00	132.87	170.00	USD
NET	160.00	333.55	400.00	USD
NEU				USD
NEXA	13.50	14.88	16.00	USD
NFG	89.00	92.00	95.00	USD
NG.US	9.45	12.05	14.21	USD
NGG	71.00	90.89	99.50	USD
NGS	53.00	56.00	60.00	USD
NGVC	40.00	44.67	54.00	USD
NGVT	85.00	89.00	92.00	USD
NHC				USD
NHI	73.00	82.12	90.00	USD
NI	43.00	49.93	55.00	USD
NIC	185.00	191.80	200.00	USD
NIO	4.06	7.38	10.10	USD
NIQ	15.00	18.62	24.00	USD
NJR	53.00	60.00	64.00	USD
NKE	23.00	50.52	94.00	USD
NLOP				USD
NLY	22.50	24.23	25.00	USD
NMAX	17.00	18.50	20.00	USD
NMR.US	10.31	10.31	10.31	USD
NNI	130.00	130.00	130.00	USD
NNN	45.00	47.80	50.50	USD
NOAH	9.22	11.15	12.81	USD
NOC	538.00	647.14	815.00	USD
NOG	25.00	29.78	35.00	USD
NOK	8.50	15.02	21.00	USD
NOMD	11.06	13.67	15.09	USD
NOTE	1.25	2.50	3.25	USD
NOV	17.00	22.24	26.00	USD
NOW	72.00	142.23	248.00	USD
NP	31.00	34.54	39.00	USD
NPK				USD
NPKI	18.00	20.33	22.00	USD
NPO	373.00	389.50	430.00	USD
NPWR	2.50	3.00	4.00	USD
NRDY	18.75	24.38	30.00	USD
NRG	104.00	188.75	270.00	USD
NRGV	3.00	6.21	8.03	USD
NSC	297.00	365.28	414.00	USD
NSP	38.00	51.75	61.00	USD
NSTB				USD
NTB	61.00	64.00	66.00	USD
NTR	59.00	76.43	90.00	USD
NTST	21.00	23.18	25.00	USD
NU	10.00	18.78	23.00	USD
NUE	231.00	282.81	305.00	USD
NUS	12.77	12.77	12.77	USD
NUVB	7.00	13.10	21.00	USD
NVDA.24-7	180.00	323.42	515.00	USD
NVGS	22.00	25.67	27.00	USD
NVO	40.18	47.14	64.03	USD
NVR	5664.00	6782.00	7446.00	USD
NVS	123.00	157.15	180.00	USD
NVST	23.00	30.57	35.00	USD
NVT	136.00	204.07	240.00	USD
NWG	20.10	21.53	23.60	USD
NWN	50.00	57.40	61.00	USD
NX	25.00	27.25	30.00	USD
NXDR	2.85	3.35	4.00	USD
NXDT				USD
NXE	19.36	19.36	19.36	USD
NXRT	26.00	29.50	35.00	USD
NYT	63.00	77.67	90.00	USD
O	61.50	68.21	72.00	USD
OBDC	11.00	13.17	15.00	USD
OBK	56.00	58.60	62.00	USD
OC	140.00	176.53	198.00	USD
ODC				USD
OEC	5.00	6.69	8.50	USD
OFG	55.00	56.50	58.00	USD
OFRM	19.00	25.25	38.00	USD
OGE	44.00	50.45	60.00	USD
OGN.US	8.00	11.25	14.00	USD
OGS	82.00	89.56	103.00	USD
OHI	45.00	51.94	61.00	USD
OI	8.00	9.83	13.00	USD
OII	38.00	46.00	52.00	USD
OIS	8.00	11.00	14.00	USD
OKE	88.00	96.62	111.00	USD
OKLO	14.00	79.88	130.00	USD
OLN	19.00	21.62	30.00	USD
OLP	26.00	26.83	28.50	USD
OMC	77.00	102.08	139.00	USD
OMF	60.00	69.57	85.00	USD
ONIT	50.00	52.50	55.00	USD
ONL	3.50	3.50	3.50	USD
ONON	19.86	44.72	73.44	USD
ONT.US	15.00	18.60	23.00	USD
ONTO	330.00	388.45	450.00	USD
OOMA	20.00	25.80	30.00	USD
OPAD	4.50	12.25	20.00	USD
OPFI	9.50	12.56	16.00	USD
OPLN	43.00	46.22	52.00	USD
OPTU	0.50	1.06	2.00	USD
OPY				USD
OR.US	35.00	42.50	48.00	USD
ORA.US	112.00	132.83	157.00	USD
ORC	7.50	7.50	7.50	USD
ORCL	110.00	244.12	400.00	USD
ORI	39.00	43.50	48.00	USD
ORN	15.00	15.32	16.00	USD
OSCR	25.00	30.40	39.00	USD
OSG	8.00	11.67	15.00	USD
OSK	138.00	169.07	197.00	USD
OTF	11.00	13.61	17.00	USD
OTIS	75.00	88.83	105.00	USD
OUT	36.00	38.00	40.00	USD
OVV	55.00	74.18	85.00	USD
OWL	9.50	12.74	20.00	USD
OXM	36.00	40.00	44.00	USD
OXY	55.00	66.83	79.00	USD
OZ				USD
P	80.00	130.53	170.00	USD
PAC	225.00	256.20	277.00	USD
PACK	6.00	7.08	8.00	USD
PAG	205.00	211.88	225.00	USD
SPB	90.00	99.71	110.00	USD
STNG	76.00	95.40	120.00	USD
UVE	45.00	45.00	45.00	USD
WDS	22.73	22.73	22.73	USD
