SNGX	Soligenix Inc	0.38	100.00%	Moderate Buy	0%
WYFI	WhiteFiber Inc	21.16	83.33%	Strong Buy	0%
AGMH	AGM Group Holdings Inc	1.06			0%
ABTC	American Bitcoin Corp	8.47	100.00%	Moderate Buy	0%
DFLI	Dragonfly Energy Holdings Corp	1.13	100.00%	Moderate Buy	0%
LTBR	Lightbridge Corp	7.70			0%
HWH	HWH International Inc	2.19			0%
DMRA	Damora Therapeutics Inc	30.31	100.00%	Strong Buy	0%
NIKI	Niki BioSolutions Inc	8.20			0%
ATYR	aTyr Pharma Inc	0.50	80.00%	Hold	0%
INHD	Inno Holdings Inc	7.39			0%
POET	POET Technologies Inc	8.27			0%
XPON	Expion360 Inc	3.61			0%
TRON	TRON Inc	1.87			0%
SPRC	Scisparc Ltd	6.63			0%
SPRB	Spruce Biosciences Inc	51.98	100.00%	Strong Buy	0%
BNC	CEA Industries Inc	2.70			0%
AIRE	reAlpha Tech Corp	1.43			0%
VANI	Vivani Medical, Inc	1.40	100.00%	Strong Buy	0%
AKRO.CVR	AKRO.CVR	0.00			0%
ADVM CVR	ADVM CVR	0.00			0%
ARQQ	Arqit Quantum Inc	20.94			0%
MWH	SOLV Energy, Inc	28.92	100.00%	Strong Buy	0%
APC	ARKO Petroleum Corp	18.76	66.67%	Moderate Buy	0%
CLRS	Clear Street Group Inc	44.00			0%
AGMB	AgomAb Therapeutics NV	13.43	100.00%	Strong Buy	0%
LFTO	Liftoff Mobile, Inc	18.36	92.86%	Strong Buy	0%
AKTS	Aktis Oncology Inc	24.00	100.00%	Strong Buy	0%
LMRI	Lumexa Imaging Holdings, Inc	11.68	100.00%	Strong Buy	0%
WLTH	Wealthfront Corporation	9.16	60.00%	Moderate Buy	0%
MDLN	Medline Inc	32.58	90.00%	Strong Buy	0%
UPB	Upstream Bio Inc	6.85	83.33%	Strong Buy	0%
ZBIO	Zenas Biopharma Inc	31.62	75.00%	Strong Buy	0%
HYMC	Hycroft Mining Holding Corporation	26.14	100.00%	Moderate Buy	0%
NAGE	Niagen Bioscience Inc	3.15	100.00%	Strong Buy	0%
APEI	American Public Education Inc	44.38	83.33%	Strong Buy	0%
GLOO	Gloo Holdings Inc	3.41	100.00%	Strong Buy	0%
FWDI	Forward Industries Inc	5.02	100.00%	Moderate Buy	0%
CTMX	CytomX Therapeutics Inc	3.29	100.00%	Strong Buy	0%
RZLT	Rezolute Inc	4.66	87.50%	Strong Buy	0%
WSHP	WeShop Holdings Ltd	4.63			0%
PVLA	Palvella Therapeutics Inc	142.58	100.00%	Strong Buy	0%
MAZE	Maze Therapeutics Inc	28.93	100.00%	Strong Buy	0%
KYIV	Kyivstar Group Ltd	12.82	75.00%	Strong Buy	0%
POM	PomDoctor Ltd	1.02			0%
AVAH	Aveanna Healthcare Holdings Inc	12.97	71.43%	Moderate Buy	0%
AUGO	Aura Minerals Inc	86.69	100.00%	Moderate Buy	0%
BRCB	Black Rock Coffee Bar Inc	8.64	66.67%	Moderate Buy	0%
SUPX	SuperX AI Technology Ltd	6.80			0%
BBNX	Beta Bionics Inc	19.48	77.78%	Strong Buy	0%
TRVI	Trevi Therapeutics Inc	18.25	100.00%	Strong Buy	0%
RAPP	Rapport Therapeutics Inc	47.85	100.00%	Strong Buy	0%
MBX	MBX Biosciences Inc	66.35	100.00%	Strong Buy	0%
LENZ	LENZ Therapeutics Inc	4.66	66.67%	Moderate Buy	0%
IMSR	Terrestrial Energy Inc	5.27	100.00%	Moderate Buy	0%
BETR	Better Home & Finance Holding Co	11.60	83.33%	Strong Buy	0%
SAIL	SailPoint Inc	18.51	75.00%	Strong Buy	0%
NB	NioCorp Developments Ltd	4.29	100.00%	Strong Buy	0%
INDV	Indivior Pharmaceuticals Inc	37.78	100.00%	Strong Buy	0%
RZLV	Rezolve AI PLC	2.47	100.00%	Moderate Buy	0%
ABVX	Abivax SA	118.19	91.67%	Strong Buy	0%
ASST	Strive Inc	16.13	100.00%	Strong Buy	0%
PONY	Pony AI Inc	7.75	80.00%	Strong Buy	0%
CRML	Critical Metals Corp	5.80	75.00%	Strong Buy	0%
VSNT	VERSANT MEDIA GROUP INC	38.62	100.00%	Hold	0%
TSLA.24-7	Tesla 24/7	361.95			0%
LIFE	Ethos Technologies Inc	33.52	100.00%	Strong Buy	0%
PICS	PicS N.V.	10.05	100.00%	Strong Buy	0%
EQPT	EquipmentShare.com Inc	18.27	50.00%	Moderate Buy	0%
OPENL	Warrant of Opendoor Technologies Inc	0.13			0%
OPENZ	Warrant of Opendoor Technologies Inc	0.13			0%
OPENW	Warrant of Opendoor Technologies Inc	0.22			0%
CAE	Cae Inc	24.99	66.67%	Moderate Buy	0%
CGON	CG Oncology Inc	77.61	90.91%	Strong Buy	0%
MENS	Jyong Biotech Ltd	2.16			0%
MEOH	Methanex Corp	58.71	75.00%	Strong Buy	0%
ESLT	Elbit Systems Ltd	743.67	75.00%	Hold	0%
FSV	FirstService Corp	143.45	83.33%	Strong Buy	0%
LIF	Life360 Inc	45.82	85.71%	Strong Buy	0%
OTEX	Open Text Corp	24.60	85.71%	Hold	0%
LINE	Lineage Inc	41.46	57.14%	Hold	0%
CIGI	Colliers International Group Inc	106.70	75.00%	Strong Buy	0%
SKHY	SK hynix Inc ADR	163.08	100.00%	Strong Buy	0%
DSGX	Descartes Systems Group Inc	77.83	85.71%	Strong Buy	0%
DOO	BRP Inc	66.79	54.55%	Moderate Buy	0%
RGC	Regencell Bioscience Holdings Ltd	5.44			0%
BTSG	Brightspring Health Services Inc	59.53	100.00%	Strong Buy	0%
NYAX	Nayax Ltd	47.38	66.67%	Moderate Buy	0%
WGS	GeneDx Holdings Corp	82.55	100.00%	Strong Buy	0%
PPTA	Perpetua Resources Corp	25.05	100.00%	Strong Buy	0%
NNNN	Anbio Biotechnology	7.33			0%
DGNX	Diginex Ltd	1.23			0%
DNTH	Dianthus Therapeutics Inc	109.51	100.00%	Strong Buy	0%
SION	Sionna Therapeutics Inc	5.52	90.91%	Hold	0%
WLFC	Willis Lease Finance Corp	54.18			0%
SHAZ	SharonAI Holdings Inc	60.85	100.00%	Strong Buy	0%
ALLT.US	Allot Ltd	7.45			0%
TMCR	Metals Royalty Company Inc	6.01			0%
HQ	Horizon Quantum Holdings Ltd	17.40	100.00%	Moderate Buy	0%
EMAT	Evolution Metals & Technologies Corp	3.33	100.00%	Moderate Buy	0%
FUFU	BitFuFu Inc	1.45			0%
BRAI	Braiin Ltd	5.62	100.00%	Moderate Buy	0%
GIX	GigCapital9 Corp	9.99			0%
IEAG	Infinite Eagle Acquisition Corp	10.26			0%
PBLS	Parabilis Medicines	39.58	100.00%	Strong Buy	0%
FRBT	Forbright, Inc.	19.02	66.67%	Moderate Buy	0%
CVR.AVDL	Avadel Pharmaceuticals CVR	0.00			0%
JAGX.PFD	Jaguar Health/PFD Contra Stock	0.00			0%
HOLX.CVR	HOLX Merger CVR	0.00			0%
ACLX.CVR	ACLX Merger CVR	0.00			0%
SGP	SpyGlass Pharma Inc	26.23	100.00%	Moderate Buy	0%
APLS.CVR	APLS Merger CVR	0.00			0%
CNTA.CVR	CNTA Merger CVR	0.00			0%
ESPR CVR	ESPERION THERAPEUTICS-CVR	0.00			0%
XOMA.CVR	XOMA Merger CVR	0.00			0%
GENB	Generate Biomedicines, Inc	15.99	100.00%	Strong Buy	0%
TKVA	Salspera Inc	16.00			0%
CAST	FreeCast, Inc	1.87			0%
MMED	MiniMed Group, Inc	20.18	91.67%	Strong Buy	0%
RNA	Atrium Therapeutics Inc	13.45	100.00%	Strong Buy	0%
PAYP	PayPay Corporation	14.27	85.71%	Strong Buy	0%
HMH	HMH Holding Inc.	20.23	100.00%	Strong Buy	0%
ARXS	Arxis, Inc	53.70	87.50%	Strong Buy	0%
SWMR	Swarmer Inc	45.91			0%
ALMR	Alamar Biosciences, Inc	34.64	75.00%	Strong Buy	0%
KLRA	Kailera Therapeutics, Inc	17.46	100.00%	Strong Buy	0%
YSWY	Yesway, Inc	24.62	57.14%	Moderate Buy	0%
NHP	National Healthcare Properties, Inc	17.07	66.67%	Moderate Buy	0%
XE	X-Energy, Inc	18.29	100.00%	Strong Buy	0%
ELMT	The Elmet Group Co	16.67	100.00%	Strong Buy	0%
AVLN	Avalyn Pharma Inc	37.13	100.00%	Strong Buy	0%
COAG	Hemab Therapeutics Holdings, Inc	48.20	100.00%	Strong Buy	0%
SPTX	Seaport Therapeutics, Inc	24.04	83.33%	Strong Buy	0%
MAKO	Mako Mining Corp.	10.50	100.00%	Moderate Buy	0%
SUJA	Suja Life, Inc	7.50	60.00%	Moderate Buy	0%
MOBI	Mobia Medical, Inc	10.95	100.00%	Strong Buy	0%
ODTX	Odyssey Therapeutics, Inc	24.67	100.00%	Strong Buy	0%
FRVO	Fervo Energy Co	17.00	100.00%	Strong Buy	0%
XRXDW	Xerox Holdings Corp Warrant	0.30			0%
CBRS	Cerebras Systems, Inc	209.85	100.00%	Strong Buy	0%
WSE	Wise Group Plc	12.52	75.00%	Moderate Buy	0%
MWC	Micware Co. Ltd	1.57			0%
STRF	Strategy Prf F (Strife 10%)	97.65			0%
STRC	Strategy Prf A (Stretch var.)	95.25			0%
STRK.US	Strategy Prf (Strike 8%)	69.71			0%
STRD	Strategy Prf D (Stride 10%)	70.80			0%
SPCX	Space Exploration Technologies Corp	134.00	72.73%	Moderate Buy	0%
FISN	Deep Fission, Inc	7.77	100.00%	Strong Buy	0%
INIO	INNIO Group Holding GmbH	23.00	80.00%	Strong Buy	0%
QNT.US	Quantinuum	54.90			0%
SPCX.24-7	Space Exploration Technologies Corp 24/7	134.84			0%
TRAX	First Tracks Biotherapeutics Inc	41.85	100.00%	Strong Buy	0%
ORKA	Oruka Therapeutics Inc	104.86	100.00%	Strong Buy	0%
ALMS	Alumis Inc	22.86	83.33%	Strong Buy	0%
BOT	Robostrategy Inc	28.41			0%
LILAP	Liberty Latin American "preferred stock"	20.00			0%
HONA	Honeywell Aerospace Inc	165.89	61.54%	Moderate Buy	0%
MBGL	Mobility Global Inc -W	20.20	66.67%	Moderate Buy	0%
LIME	Neutron Holdings, Inc	42.03	100.00%	Strong Buy	0%
ITG	ITG, Inc	12.53	100.00%	Strong Buy	0%
KARD	Kardigan, Inc	20.26	100.00%	Strong Buy	0%
BSP	Bending Spoons S.p.A	39.93	55.56%	Moderate Buy	0%
APMD	Apnimed Inc	28.39			0%
VOGX	Vogenx	23.30			0%
BRVE	Braveheart Bio, Inc.	27.13			0%
ATTO	Attovia Therapeutics, Inc.	20.27			0%
BLSM	BlossomHill Therapeutics, Inc	15.64			0%
LTGO	Latigo Biotherapeutics, Inc	21.41			0%
