MPWR	1575.00	1842.64	2100.00	USD
MSTR	125.00	225.14	435.00	USD
NICE	100.00	125.85	170.00	USD
IBRX	12.00	12.75	15.00	USD
NKTR	65.00	144.40	192.00	USD
NMRK	17.50	19.75	22.00	USD
NXST	205.00	246.75	290.00	USD
ADAM	9.50	12.12	24.00	USD
OGI				USD
OPK	3.00	4.38	8.50	USD
PAAS	53.00	65.90	94.00	USD
PACB	1.25	2.29	3.00	USD
PFLT	9.00	9.75	10.50	USD
PGNY	30.00	34.25	40.00	USD
PLCE	4.00	4.00	4.00	USD
PSEC	2.00	2.00	2.00	USD
PTEN	10.50	13.86	19.00	USD
QDEL	12.00	14.67	20.00	USD
QURE	46.85	69.67	96.76	USD
REAL	15.00	18.00	20.00	USD
RIGL	43.00	63.00	85.00	USD
RPRX	61.00	64.75	70.00	USD
RRGB	9.50	11.33	14.50	USD
RRR	61.00	73.41	78.00	USD
RVMD	179.00	247.11	320.00	USD
SABR	1.75	1.99	2.30	USD
SBGI	12.00	17.57	30.00	USD
SDGR	17.00	21.43	30.00	USD
LNWO	105.23	119.07	144.00	USD
SKYW	105.00	126.50	160.00	USD
SLM	23.00	28.55	35.00	USD
SNDL	3.55	3.55	3.55	USD
SNDX	26.00	37.55	57.00	USD
SONO	15.50	18.62	21.00	USD
SPWH	2.25	2.92	3.50	USD
SSRM	39.00	41.40	48.00	USD
BMBL	3.00	3.74	5.00	USD
SVC	7.50	12.19	17.50	USD
TER	350.00	446.47	550.00	USD
TRVG	5.02	6.15	8.03	USD
TSEM	278.00	321.32	355.00	USD
TXG	40.00	49.54	65.00	USD
UPWK	8.00	9.88	14.00	USD
UTHR	515.00	664.33	725.00	USD
VEON	70.00	83.59	100.00	USD
VIR	15.00	21.00	30.00	USD
WT	18.30	23.47	27.00	USD
WING	143.00	202.89	265.00	USD
WMG	23.00	36.88	46.00	USD
XNET				USD
XP	19.00	22.43	25.88	USD
ZG	32.00	47.23	80.00	USD
GTM	2.50	4.60	15.00	USD
RPTX.CVR				USD
QS	2.50	6.66	10.00	USD
DRH	11.00	13.71	16.00	USD
PAA	20.00	24.94	27.00	USD
TIGO	60.10	98.39	132.00	USD
GDS	40.15	51.40	62.93	USD
UHAL	73.85	87.62	99.00	USD
LFUS	415.00	488.75	520.00	USD
FUTU	121.98	161.03	236.89	USD
OMAB	100.00	122.65	150.00	USD
HTLD	12.00	13.20	16.00	USD
ASTE	60.00	67.25	78.00	USD
GSM	6.00	6.00	6.00	USD
AMKR	65.00	76.40	92.00	USD
MTSI	300.00	395.33	475.00	USD
LKFT	18.95	23.71	26.09	USD
STGW	7.00	9.86	11.00	USD
TITN	20.00	23.00	25.00	USD
DYN	17.00	39.40	50.00	USD
PRME	4.25	7.11	11.00	USD
GCT	40.00	57.00	73.00	USD
HDSN	7.00	7.31	8.00	USD
CRCT	3.70	4.07	4.50	USD
BOOM	8.00	9.00	10.00	USD
EZPW	36.00	40.80	45.00	USD
PFBC	110.00	111.50	115.00	USD
WRLD	210.00	210.00	210.00	USD
PRDO	44.00	44.00	44.00	USD
MCRI	114.00	127.00	144.00	USD
ICHR	80.00	95.86	115.00	USD
ROOT	50.00	60.20	80.00	USD
AMCX	9.00	9.83	11.00	USD
WSBC	41.00	44.50	47.00	USD
ZYME	31.00	41.58	60.00	USD
TOWN	38.00	40.00	42.00	USD
VITL	10.00	13.22	18.00	USD
MATW	24.00	31.33	40.00	USD
FLD	0.70	2.46	4.18	USD
THRY	3.00	4.00	6.00	USD
MLAB	110.00	117.50	125.00	USD
LQDA	90.00	107.75	130.00	USD
CFFN	9.00	9.50	10.00	USD
FA	22.00	26.25	30.00	USD
ENTA	19.00	19.80	20.00	USD
ANAB	70.00	86.64	140.00	USD
NVEC				USD
AMSF	32.00	35.67	42.00	USD
AMTX	2.50	13.38	28.00	USD
LWLG				USD
TBPH	17.00	17.67	19.00	USD
IMTX	11.80	17.63	25.00	USD
ALHC	16.00	24.08	30.00	USD
OCFC	21.00	22.08	24.00	USD
MCHB	17.50	17.83	18.00	USD
SLP	16.00	17.25	18.50	USD
NEWT.US				USD
RCEL	7.97	11.06	14.09	USD
SYBT	87.00	90.20	94.00	USD
OFIX	12.00	13.00	14.00	USD
ALKT	19.00	22.00	25.00	USD
DXPE	180.00	200.00	220.00	USD
VSEC	245.00	270.00	290.00	USD
NMFC	7.50	8.29	10.00	USD
FNGR				USD
ANGO	17.00	20.00	24.00	USD
PHAT	13.00	21.50	29.00	USD
HWKN	142.00	174.25	200.00	USD
RNW	7.03	7.68	8.56	USD
DKNG	20.00	34.98	76.00	USD
PLTR	80.00	191.68	255.00	USD
FROG	90.00	112.00	120.00	USD
KLRS	7.00	18.71	25.00	USD
AGEN	14.00	19.50	25.00	USD
PCVX	67.00	109.00	163.00	USD
ABNB	125.00	176.76	217.00	USD
DASH.US				USD
SAIA	285.00	435.71	510.00	USD
LESL	1.25	2.38	3.50	USD
AFRM	55.10	92.47	117.00	USD
GLBE	43.00	50.62	64.00	USD
ARRY	6.00	9.11	13.00	USD
GTLB	25.00	38.48	60.00	USD
PGY	23.00	29.20	36.00	USD
RENT				USD
BIRD				USD
GFS	55.00	76.76	140.00	USD
DJT				USD
CEG	290.00	348.30	441.00	USD
TPG	46.00	60.44	68.00	USD
WBD	26.00	29.82	31.25	USD
BGDE				USD
WRD	10.54	13.77	20.07	USD
SRAD	13.94	18.57	38.31	USD
UPST	20.00	40.40	61.00	USD
DUOL	80.00	127.62	163.00	USD
EVGO	2.00	3.69	7.00	USD
PRGS	45.00	55.80	83.00	USD
CMRC	2.00	4.00	7.50	USD
BPOP	181.00	197.30	214.00	USD
TENB	23.00	35.35	50.00	USD
VRNS	28.00	50.68	60.00	USD
CTKB	4.75	5.56	7.50	USD
HUT	120.00	161.78	273.00	USD
SNY	45.00	53.72	63.00	USD
LOGI	84.00	106.80	141.00	USD
OZON				USD
ONC	370.00	432.16	528.00	USD
CENTA	39.00	46.25	50.00	USD
BCPC	165.00	209.25	242.00	USD
THRM	34.00	47.71	59.00	USD
GILT	18.40	19.20	20.00	USD
GDYN	7.00	9.20	12.00	USD
PEGA	25.00	43.36	60.00	USD
IVVD	10.00	10.00	10.00	USD
ASND	270.50	314.92	361.96	USD
ALGT	105.00	132.79	165.00	USD
GRPN	22.00	30.67	40.00	USD
BSY	40.00	44.47	59.00	USD
CMPS	13.00	23.75	65.00	USD
LOVE	20.00	24.17	35.00	USD
USEA	4.00	4.00	4.00	USD
CHRD	130.00	167.47	217.00	USD
FIP	8.75	9.94	12.00	USD
INBX	230.00	266.67	325.00	USD
WAY	27.00	33.17	44.00	USD
FUSN.CVR				USD
INBX.CVR				USD
TEM.US				USD
GRAL	60.00	72.38	88.00	USD
TECX.CVR				USD
SUNS	8.00	10.88	13.50	USD
PSTX.CVR				USD
VRM				USD
SFD	26.00	30.25	35.00	USD
SNDK	1000.00	2125.09	3600.00	USD
NDAQ	84.00	109.80	135.00	USD
LBRDK				USD
ICLR	155.00	185.56	220.00	USD
FOX.US				USD
XELAP				USD
ACGL	95.00	111.87	134.00	USD
NDSN	282.00	349.71	375.00	USD
PCTY	128.00	172.00	250.00	USD
MORN	220.00	236.67	260.00	USD
OPEN	1.00	4.70	8.00	USD
EWBC	131.00	148.25	160.00	USD
CNXC	26.00	35.25	45.00	USD
ZLAB	24.25	33.14	50.00	USD
MEDP	370.00	581.83	692.00	USD
LEGN	24.00	49.25	78.00	USD
FCNCA	2100.00	2342.67	2525.00	USD
FOXF	20.00	21.83	26.00	USD
WWD	420.00	450.36	502.00	USD
BL	26.00	38.80	70.00	USD
VICR	320.00	386.25	450.00	USD
SPT	7.00	10.44	14.00	USD
RGLD	218.00	302.67	350.00	USD
COLM	47.00	69.83	92.00	USD
KRNT	19.00	25.00	29.00	USD
ASTH	41.00	51.50	65.00	USD
EXPO	72.00	84.00	90.00	USD
RBC	500.00	634.50	686.00	USD
HLNE	105.00	133.43	181.00	USD
OZK	40.00	54.67	65.00	USD
HELE	25.00	31.00	40.00	USD
VLY	15.00	16.75	18.00	USD
ACHC	14.50	33.39	41.00	USD
IART	14.00	19.56	27.00	USD
NFE	0.50	0.50	0.50	USD
CELH	26.00	42.29	64.00	USD
CERT	7.00	8.19	9.00	USD
